,city,state,lat,lon,boundingboxes
5489,Gastonia,North Carolina,35.2622654,-81.1838186,"['35.1614070', '35.3120312', '-81.3212551', '-81.0828777']"
5490,New Hempstead,New York,41.1500919,-74.0362566,"['41.1283130', '41.1691690', '-74.0709830', '-74.0314920']"
5491,Sweeny,Texas,29.0428593,-95.6977341,"['29.0331223', '29.0643083', '-95.7228939', '-95.6797079']"
5492,Rosanky,Texas,29.9293898,-97.293602,"['29.9093898', '29.9493898', '-97.3136020', '-97.2736020']"
5493,Oakdale,Minnesota,44.985624,-92.9645794,"['44.9486908', '45.0340492', '-92.9848904', '-92.9340940']"
5494,Baldwin,New York,40.6507766,-73.6124106,"['40.6194030', '40.6876289', '-73.6237560', '-73.5852290']"
5495,Sanford,Florida,28.8117345,-81.2680223,"['28.7389690', '28.8292480', '-81.3470730', '-81.2031670']"
5496,Elmont,New York,40.7076444,-73.7093041,"['40.6861830', '40.7211178', '-73.7293949', '-73.6882820']"
5497,Fort Myers Shores,Florida,26.7092357,-81.7459159,"['26.7014630', '26.7252810', '-81.7608030', '-81.7124630']"
5498,Gulfport,Florida,27.7483613,-82.7034334,"['27.7278070', '27.7645890', '-82.7307020', '-82.6860494']"
5499,Johnson Creek,Wisconsin,43.076113,-88.7742707,"['43.0645710', '43.0975220', '-88.7924390', '-88.7470500']"
5500,Lyons,South Dakota,43.723031,-96.867832,"['43.7030310', '43.7430310', '-96.8878320', '-96.8478320']"
5501,Meridian Village,Colorado,40.57168675,-105.0873124129172,"['40.5709681', '40.5723953', '-105.0879165', '-105.0867198']"
5502,Farmington,Minnesota,44.6402434,-93.1435497,"['44.6232928', '44.6921749', '-93.2076268', '-93.1163862']"
5503,Detroit,Michigan,42.3315509,-83.0466403,"['42.2551920', '42.4503959', '-83.2879590', '-82.9104391']"
5504,St. George,Kansas,39.191105449999995,-96.41584381505285,"['39.1846640', '39.1975210', '-96.4308930', '-96.4076700']"
5505,New Lenox,Illinois,41.5119761,-87.9656098,"['41.4607713', '41.5665061', '-88.0261007', '-87.9074327']"
5506,Belle Mead,New Jersey,40.4667713,-74.6607144,"['40.4567713', '40.4767713', '-74.6707144', '-74.6507144']"
5507,Simonton Lake,Indiana,41.7457625,-85.96587325,"['41.7313490', '41.7601780', '-85.9958030', '-85.9421620']"
5508,LaGrange,Georgia,33.039291,-85.0313269,"['32.9658750', '33.1074950', '-85.1074600', '-84.9499530']"
5509,Brainerd,Minnesota,46.3580221,-94.2008288,"['46.3126349', '46.3886166', '-94.2459210', '-94.1423761']"
5510,Mohrsville,Pennsylvania,40.4739823,-75.9768784,"['40.4539823', '40.4939823', '-75.9968784', '-75.9568784']"
5511,Bath,Michigan,42.8189923,-84.4489754,"['42.7989923', '42.8389923', '-84.4689754', '-84.4289754']"
5512,Elizabeth,Colorado,39.3602863,-104.59687,"['39.3466040', '39.3720610', '-104.6168490', '-104.5867270']"
5513,Hackett,Arkansas,35.1875155,-94.411913,"['35.1799606', '35.1948431', '-94.4359444', '-94.3861805']"
5514,Greenbelt,Maryland,39.004607,-76.8756838,"['38.9718728', '39.0146608', '-76.9195925', '-76.8600641']"
5515,Harbor Bluffs,Florida,27.907014500000002,-82.82525656555944,"['27.8988590', '27.9167150', '-82.8367050', '-82.8160660']"
5516,Cashiers,North Carolina,35.112249500000004,-83.09877809557159,"['35.0997570', '35.1246910', '-83.1129710', '-83.0829120']"
5517,Kenwood Estates,Florida,28.0213346,-80.6545498,"['28.0213245', '28.0214071', '-80.6560038', '-80.6533572']"
5518,Newtonville,New Jersey,39.5590051,-74.8660005,"['39.5390051', '39.5790051', '-74.8860005', '-74.8460005']"
5519,Marlboro,Ohio,40.9511692,-81.2139919,"['40.9311692', '40.9711692', '-81.2339919', '-81.1939919']"
5520,Lakewood,Tennessee,36.2431093,-86.6355517,"['36.2231093', '36.2631093', '-86.6555517', '-86.6155517']"
5521,Bevil Oaks,Texas,30.1502123,-94.2696305,"['30.1335190', '30.1710410', '-94.2799330', '-94.2636690']"
5522,Bon Secour,Alabama,30.3154785,-87.7294316,"['30.2954785', '30.3354785', '-87.7494316', '-87.7094316']"
5523,Hilton,New York,43.2881104,-77.7928574,"['43.2780140', '43.3032800', '-77.8125960', '-77.7748490']"
5524,Chester,West Virginia,40.6131203,-80.5628478,"['40.6043150', '40.6246980', '-80.5816580', '-80.5469270']"
5525,Red Oak,Texas,32.5117104,-96.80836332870047,"['32.4756863', '32.5472307', '-96.8396679', '-96.7125093']"
5526,Dover,Arkansas,35.4004413,-93.1142982,"['35.3511505', '35.4177299', '-93.1274248', '-93.0951824']"
5527,Union,Missouri,38.4443875,-91.0082308,"['38.4120228', '38.4697574', '-91.0403690', '-90.9162720']"
5528,Alfarata,Pennsylvania,40.6625726,-77.4569371,"['40.6425726', '40.6825726', '-77.4769371', '-77.4369371']"
5529,El Dorado,Kansas,37.81724,-96.8622524,"['37.7666260', '37.8531350', '-96.9067480', '-96.8116500']"
5530,Pine Bluff,Arkansas,34.2157064,-92.0140402,"['34.1458616', '34.2759469', '-92.0932240', '-91.9212262']"
5531,Oldwick,New Jersey,40.6726014,-74.7473849,"['40.6526014', '40.6926014', '-74.7673849', '-74.7273849']"
5532,Thornton,Colorado,39.8695516,-104.985181,"['39.8310116', '40.0009278', '-105.0155315', '-104.8778931']"
5533,Madison Park,New Jersey,40.44728815,-74.29591872933278,"['40.4357640', '40.4585904', '-74.3136195', '-74.2770331']"
5534,La Crosse,Wisconsin,43.8122836,-91.2514355,"['43.7460200', '43.8983845', '-91.2759370', '-91.1570890']"
5535,Wake Village,Texas,33.4255291,-94.1121951,"['33.4135160', '33.4346421', '-94.1637377', '-94.0963532']"
5536,Park City,Utah,40.6460921,-111.4979963,"['40.5992976', '40.7033812', '-111.5590250', '-111.4607004']"
5537,Silverdale,Washington,47.6696734,-122.68593078324534,"['47.6334160', '47.7060741', '-122.7248071', '-122.6393898']"
5538,Montrose,Virginia,37.523804,-77.37287053575004,"['37.5020340', '37.5457563', '-77.3956880', '-77.3499780']"
5539,Bay Park,New York,40.633159,-73.6704081,"['40.6221640', '40.6375620', '-73.6771931', '-73.6572690']"
5540,Fremont,Nebraska,41.4338363,-96.4960449,"['41.4163020', '41.4640874', '-96.5412280', '-96.4442550']"
5541,Queenstown,Maryland,38.9906679,-76.1577268,"['38.9816630', '38.9959230', '-76.1650650', '-76.1465770']"
5542,Biddeford,Maine,43.4925843,-70.4533844,"['43.3597601', '43.5454763', '-70.5652825', '-70.2593127']"
5543,Claremont,North Carolina,35.7145776,-81.1461917,"['35.6841609', '35.7339141', '-81.1812794', '-81.1281795']"
5544,Westmont,California,33.9414035,-118.3022963,"['33.9307153', '33.9589477', '-118.3178311', '-118.2916913']"
5545,Concord,Georgia,33.0912359,-84.4374232,"['33.0840655', '33.1033830', '-84.4471045', '-84.4298594']"
5546,London,Arkansas,35.328973,-93.2529553,"['35.3169503', '35.3389327', '-93.2716305', '-93.1874567']"
5547,San Jose,California,37.3361663,-121.890591,"['37.1231596', '37.4691477', '-122.0460405', '-121.5858438']"
5548,Sandy Hook,Connecticut,41.4200956,-73.2820608,"['41.4000956', '41.4400956', '-73.3020608', '-73.2620608']"
5549,White Center,Washington,47.508415,-122.348255035,"['47.4992692', '47.5174240', '-122.3714130', '-122.3248940']"
5550,Valley,Alabama,32.8187406,-85.1793852,"['32.7463801', '32.8564842', '-85.2745473', '-85.1343412']"
5551,Mona,Utah,39.8160656,-111.85549,"['39.7994648', '39.8248513', '-111.8670537', '-111.8269319']"
5552,Lynd,Minnesota,44.386072,-95.890302,"['44.3807254', '44.4130572', '-95.9059277', '-95.8595189']"
5553,Bolton Landing,New York,43.5572898,-73.6548408,"['43.5452599', '43.5881088', '-73.6774935', '-73.6304653']"
5554,Daly City,California,37.6904826,-122.47267,"['37.6485198', '37.7082690', '-122.5008215', '-122.4051391']"
5555,Ozark,Missouri,36.6467816,-92.4575198,"['36.4971990', '36.8060156', '-92.7743287', '-92.1140210']"
5556,Windber,Pennsylvania,40.2397986,-78.8350223,"['40.2188980', '40.2447940', '-78.8439350', '-78.8035830']"
5557,North Tonawanda,New York,43.0407742,-78.8660527,"['43.0189450', '43.0731550', '-78.9057120', '-78.8256150']"
5558,Holiday Lakes,Texas,29.2096878,-95.5168874,"['29.1995985', '29.2159755', '-95.5257836', '-95.5023656']"
5559,Eau Claire,Pennsylvania,41.1361726,-79.7981071,"['41.1295110', '41.1465185', '-79.8110194', '-79.7859531']"
5560,Midvale,Utah,40.6149174,-111.9106607,"['40.5937391', '40.6308459', '-111.9214080', '-111.8557740']"
5561,Hughes,Arkansas,34.9490408,-90.4716462,"['34.9373347', '34.9593268', '-90.4842211', '-90.4572096']"
5562,Flowood,Mississippi,32.3092861,-90.1386811,"['32.2783691', '32.3956849', '-90.1795806', '-89.9640110']"
5563,Fairview,Oregon,45.5377902,-122.4472125,"['45.5269704', '45.5666055', '-122.4597787', '-122.4168786']"
5564,Viera East,Florida,28.278627999999998,-80.72591246521031,"['28.2693029', '28.2879945', '-80.7364930', '-80.7204215']"
5565,Long Lake,Minnesota,44.9863892,-93.5715908,"['44.9779619', '44.9893523', '-93.5882368', '-93.5458024']"
5566,Hales Corners,Wisconsin,42.937515,-88.0486982,"['42.9301150', '42.9533825', '-88.0695062', '-88.0257708']"
5567,Sherwood,Oregon,45.3569315,-122.8403744,"['45.3423527', '45.3751590', '-122.8750326', '-122.8054532']"
5568,Ogden,Utah,41.2230048,-111.9738429,"['41.1601090', '41.2859930', '-112.0255709', '-111.9203810']"
5569,Pella,Iowa,41.4073138,-92.9174074,"['41.3813806', '41.4327256', '-92.9624644', '-92.8672133']"
5570,Buhl,Idaho,42.5990714,-114.7594946,"['42.5838100', '42.6116730', '-114.7757370', '-114.7420740']"
5571,Waverly,New York,44.6515772,-74.5377752,"['44.3852330', '44.6845750', '-74.6027960', '-74.4330460']"
5572,Winchester,New Hampshire,42.776627,-72.38783997667021,"['42.7594210', '42.7935590', '-72.4090060', '-72.3574860']"
5573,Marlow Heights,Maryland,38.8234836,-76.9498814,"['38.8034836', '38.8434836', '-76.9698814', '-76.9298814']"
5574,Kittitas,Washington,47.1057471,-120.5849305,"['46.7364666', '47.5978948', '-121.4660270', '-119.9256050']"
5575,Five Forks,South Carolina,34.8081645,-82.22507083944974,"['34.7861684', '34.8300140', '-82.2591080', '-82.1856480']"
5576,New Cassel,New York,40.7589892,-73.5695712,"['40.7494730', '40.7773590', '-73.5817960', '-73.5495030']"
5577,Middletown,Connecticut,41.5623178,-72.6509061,"['41.4948380', '41.6043221', '-72.7529417', '-72.5509450']"
5578,Taneytown,Maryland,39.6593585,-77.1756197,"['39.6378354', '39.6791029', '-77.1951840', '-77.1414707']"
5579,West Brownsville,Pennsylvania,40.0242409,-79.8906026,"['40.0221866', '40.0434079', '-79.9106120', '-79.8762161']"
5580,Hanover,Maryland,39.1928853,-76.7241371,"['39.1728853', '39.2128853', '-76.7441371', '-76.7041371']"
5581,Bixby,Oklahoma,35.9420431,-95.8833235,"['35.8559000', '36.0172770', '-95.9618540', '-95.7620990']"
5582,Rancho Tehama Reserve,California,40.0027864,-122.4450792,"['39.9555760', '40.0319920', '-122.5530670', '-122.3775860']"
5583,Stone Harbor,New Jersey,39.0537129,-74.7584461,"['39.0140023', '39.0660987', '-74.7899430', '-74.7389755']"
5584,Spokane,Washington,47.6571934,-117.42351,"['47.5867785', '47.7587975', '-117.6039994', '-117.3038581']"
5585,Brass Castle,New Jersey,40.763173,-75.01636886281992,"['40.7455680', '40.7812700', '-75.0393820', '-74.9913450']"
5586,Oak Hill,Tennessee,36.0878369,-86.7830548,"['36.0372650', '36.1111180', '-86.8127350', '-86.7623570']"
5587,Oakland,Iowa,41.3107195,-95.3966425,"['41.2975778', '41.3375497', '-95.4128190', '-95.3817729']"
5588,Schwenksville,Pennsylvania,40.256213,-75.4637876,"['40.2471360', '40.2677558', '-75.4717535', '-75.4607440']"
5589,Yorktown,New York,41.2956496,-73.80819,"['41.2028800', '41.3426510', '-73.8619890', '-73.7532480']"
5590,Winnetka,Illinois,42.1080703,-87.7365286,"['42.0891766', '42.1283745', '-87.7706237', '-87.7107537']"
5591,Deal,New Jersey,40.243168,-74.0006927,"['40.2372660', '40.2634500', '-74.0097330', '-73.9866810']"
5592,Sorrento,Louisiana,30.1843642,-90.8592632,"['30.1494303', '30.2081193', '-90.8901359', '-90.8459938']"
5593,Ayer,Massachusetts,42.5595807,-71.5882561,"['42.5430303', '42.5832227', '-71.6199274', '-71.5114592']"
5594,Point Arena,California,38.908798,-123.693072,"['38.9037780', '38.9185661', '-123.7266861', '-123.6765330']"
5595,Homer,New York,42.6370141,-76.1788174,"['42.6254450', '42.7082150', '-76.2694350', '-76.0707140']"
5596,Lakewood,New York,42.104224,-79.333104,"['42.0932960', '42.1070870', '-79.3442090', '-79.2950670']"
5597,Hugo,Minnesota,45.159967,-92.9932734,"['45.1235540', '45.2108950', '-93.0204424', '-92.8966020']"
5598,Freedom,New York,42.4847852,-78.3311262,"['42.4356670', '42.5212150', '-78.4471400', '-78.3084230']"
5599,Hanover,New York,42.5030037,-79.1058731,"['42.4352350', '42.5704660', '-79.1929080', '-79.0607120']"
5600,Ottawa Hills,Ohio,41.6642169,-83.6432694,"['41.6567019', '41.6771420', '-83.6664297', '-83.6219728']"
5601,Bothell West,Washington,47.845198249999996,-122.21443971743486,"['47.8444593', '47.8457454', '-122.2153805', '-122.2136659']"
5602,Lenexa,Kansas,38.9697458,-94.7845837,"['38.9150350', '38.9929190', '-94.9089620', '-94.7050286']"
5603,Virginia Beach,Virginia,36.8529841,-75.9774183,"['36.5504132', '37.0302476', '-76.2282430', '-75.8318954']"
5604,Waterville,Maine,44.5524176,-69.6313607,"['44.5004794', '44.5862053', '-69.7198800', '-69.6057360']"
5605,Wellington,Missouri,39.1341762,-93.9827222,"['39.1286100', '39.1548230', '-93.9958600', '-93.9772140']"
5606,Roberdel,North Carolina,34.970861,-79.743695,"['34.9708550', '34.9709068', '-79.7440160', '-79.7433244']"
5607,Meadow Lakes,Alaska,61.6247222,-149.6011111,"['61.6047222', '61.6447222', '-149.6211111', '-149.5811111']"
5608,Farragut,Tennessee,35.8845238,-84.1535261,"['35.8345900', '35.9082700', '-84.2339350', '-84.1291020']"
5609,Geraldine,Alabama,34.3514798,-86.0008078,"['34.3378848', '34.3782849', '-86.0219709', '-85.9844808']"
5610,Livermore,Kentucky,37.4931026,-87.1319409,"['37.4851100', '37.5021030', '-87.1467920', '-87.1196270']"
5611,Fletcher,Ohio,40.1447753,-84.1124407,"['40.1356110', '40.1473270', '-84.1178860', '-84.1072680']"
5612,Shell Point,South Carolina,32.3721575,-80.75106381820018,"['32.3469470', '32.3973580', '-80.7819300', '-80.7168320']"
5613,Highland Park,New Jersey,40.4959379,-74.4243178,"['40.4880758', '40.5152085', '-74.4462823', '-74.4109317']"
5614,Zelienople,Pennsylvania,40.7957622,-80.1370795,"['40.7764105', '40.8011119', '-80.1558027', '-80.1247953']"
5615,North Salem,Indiana,39.859767,-86.6425036,"['39.8553856', '39.8647322', '-86.6499268', '-86.6374420']"
5616,Reynoldsburg,Ohio,39.9547861,-82.8121191,"['39.9314470', '39.9878900', '-82.8360121', '-82.7408630']"
5617,Parkville,Pennsylvania,39.7812115,-76.9633133,"['39.7679863', '39.8066740', '-76.9873005', '-76.9512542']"
5618,The Dalles,Oregon,45.6015056,-121.1841587,"['45.5851688', '45.6403025', '-121.2290990', '-121.1210382']"
5619,Gallatin,Texas,31.8910032,-95.1454998,"['31.8760897', '31.9295800', '-95.1727353', '-95.1356384']"
5620,Medford,Oregon,42.3264181,-122.8718605,"['42.2887597', '42.3983852', '-122.9112333', '-122.7771953']"
5621,Glen Burnie,Maryland,39.1595439,-76.61515136556432,"['39.1109723', '39.2079353', '-76.6454862', '-76.5631855']"
5622,Boone,Iowa,42.0171798,-93.9254114,"['41.8630841', '42.2099532', '-94.1649018', '-93.6980434']"
5623,Auburn,Kansas,38.906114,-95.816097,"['38.8979253', '38.9177930', '-95.8218500', '-95.8041268']"
5624,Garden City,New York,40.7266477,-73.6343052,"['40.7074190', '40.7429750', '-73.6829565', '-73.6087720']"
5625,Bainbridge,Pennsylvania,40.0909286,-76.6674673,"['40.0709286', '40.1109286', '-76.6874673', '-76.6474673']"
5626,Greenwood,South Carolina,34.1489805,-82.112882,"['33.9532100', '34.4097766', '-82.3342670', '-81.8699650']"
5627,Fairdealing,Missouri,36.6628345,-90.616783,"['36.6428345', '36.6828345', '-90.6367830', '-90.5967830']"
5628,East Troy,Wisconsin,42.7851871,-88.4054374,"['42.7598740', '42.8068350', '-88.4341890', '-88.3642450']"
5629,Tuxedo Park,New York,41.197024,-74.210391,"['41.1804760', '41.2211820', '-74.2226900', '-74.1857590']"
5630,Downingtown,Pennsylvania,40.0064958,-75.7032742,"['39.9956252', '40.0213815', '-75.7271452', '-75.6757227']"
5631,Joppatowne,Maryland,39.4140517,-76.34842064727428,"['39.3858530', '39.4422290', '-76.3808548', '-76.3200260']"
5632,Ponder,Texas,33.1828974,-97.2872403,"['33.1584620', '33.2039487', '-97.3265280', '-97.2661650']"
5633,St. Bernard,Ohio,39.167001,-84.4985573,"['39.1600785', '39.1833558', '-84.5074877', '-84.4829582']"
5634,Buffalo,New York,42.8867166,-78.8783922,"['42.8260060', '42.9664490', '-78.9223570', '-78.7951210']"
5635,Toppenish,Washington,46.3775015,-120.308938,"['46.3676230', '46.3998910', '-120.3359420', '-120.2815010']"
5636,Stewartville,Minnesota,43.8554243,-92.4883221,"['43.8366684', '43.8810709', '-92.5086861', '-92.4685175']"
5637,Holly Springs,North Carolina,35.6512655,-78.8336218,"['35.5965382', '35.6918310', '-78.9110600', '-78.7676805']"
5638,Merrick,New York,40.6628796,-73.551516,"['40.6249448', '40.6800690', '-73.5768910', '-73.5272760']"
5639,Painesdale,Michigan,47.0432617,-88.6723492,"['47.0232617', '47.0632617', '-88.6923492', '-88.6523492']"
5640,Trexlertown,Pennsylvania,40.5481519,-75.605743,"['40.5281519', '40.5681519', '-75.6257430', '-75.5857430']"
5641,Spanish Fork,Utah,40.1150133,-111.6547774,"['40.0642290', '40.1585793', '-111.6939550', '-111.5747040']"
5642,Indianapolis,Indiana,39.7683331,-86.1583502,"['39.6321626', '39.9275253', '-86.3281207', '-85.9380401']"
5643,Leicester,Massachusetts,42.2459002,-71.9081505,"['42.1892384', '42.2845834', '-71.9605289', '-71.8566322']"
5644,Newstead,New York,43.0195727,-78.5223111,"['42.9543020', '43.0987010', '-78.5779640', '-78.4631920']"
5645,Edgewood,Kentucky,39.0186719,-84.581888,"['38.9918390', '39.0292110', '-84.5914800', '-84.5325876']"
5646,Suitland,Maryland,38.848724,-76.9238625,"['38.8087240', '38.8887240', '-76.9638625', '-76.8838625']"
5647,Tequesta,Florida,26.96093665,-80.08920503427859,"['26.9507808', '26.9709235', '-80.1264715', '-80.0741827']"
5648,Woodcliff Lake,New Jersey,41.0234304,-74.0665297,"['41.0102970', '41.0494130', '-74.0848717', '-74.0254960']"
5649,Cornwall-on-Hudson,New York,41.4448133,-74.0155219,"['41.4170520', '41.4529970', '-74.0274050', '-73.9896820']"
5650,South Hutchinson,Kansas,38.0280671,-97.9403303,"['38.0060720', '38.0424900', '-97.9678180', '-97.9219270']"
5651,Altadena,California,34.1898584,-118.1316619,"['34.1498584', '34.2298584', '-118.1716619', '-118.0916619']"
5652,Dania Beach,Florida,26.0538446,-80.15739450762361,"['26.0334960', '26.0914692', '-80.2077988', '-80.1112662']"
5653,Brentwood,Missouri,38.6175522,-90.3492829,"['38.6047860', '38.6309280', '-90.3624208', '-90.3335150']"
5654,New Bloomfield,Missouri,38.7203167,-92.0912956,"['38.6983130', '38.7420650', '-92.1082900', '-92.0680720']"
5655,Montpelier,Vermont,44.2602244,-72.5750364,"['44.2349232', '44.3133148', '-72.6124477', '-72.5250871']"
5656,Ludlow,Illinois,40.3869787,-88.1275437,"['40.3819140', '40.3977370', '-88.1365730', '-88.1175370']"
5657,Lake Camelot,Illinois,40.6367725,-89.75672760451421,"['40.6324089', '40.6411218', '-89.7605103', '-89.7510116']"
5658,Colesville,New York,42.1677533,-75.6863326,"['42.1209840', '42.2497300', '-75.7928960', '-75.5327970']"
5659,Lorena,Texas,31.3865592,-97.2155596,"['31.3475790', '31.4101490', '-97.2309500', '-97.1915940']"
5660,Sheffield,Pennsylvania,41.704381,-79.0306863229892,"['41.6838610', '41.7249838', '-79.0522215', '-79.0110630']"
5661,Harrisburg,Pennsylvania,40.2663107,-76.8861122,"['40.2375710', '40.3262914', '-76.9244900', '-76.8368632']"
5662,Victory Gardens,New Jersey,40.8759325,-74.5423796,"['40.8715530', '40.8810080', '-74.5493100', '-74.5362650']"
5663,Edmundson,Missouri,38.7358844,-90.3640045,"['38.7306000', '38.7404172', '-90.3711700', '-90.3602699']"
5664,Hainesburg,New Jersey,40.9550967,-75.0612867,"['40.9350967', '40.9750967', '-75.0812867', '-75.0412867']"
5665,Pembroke Park,Florida,25.9878691,-80.1747687,"['25.9731323', '25.9961214', '-80.1985209', '-80.1649039']"
5666,Chicopee,Massachusetts,42.1487691,-72.6071119,"['42.1237714', '42.2187322', '-72.6286290', '-72.5139094']"
